CountyID,County,State,State Abbrev,Territory,Region,District
30073,Pondera County,Montana,MT,MT1,Northwest,Mountain NW
30071,Phillips County,Montana,MT,MT2,Northwest,Mountain NW
49055,Wayne County,Utah,UT,UT1,Northwest,Mountain NW
49017,Garfield County,Utah,UT,UT3,Northwest,Mountain NW
30091,Sheridan County,Montana,MT,MT2,Northwest,Mountain NW
30045,Judith Basin County,Montana,MT,MT1,Northwest,Mountain NW
30051,Liberty County,Montana,MT,MT1,Northwest,Mountain NW
30097,Sweet Grass County,Montana,MT,MT1,Northwest,Mountain NW
56027,Niobrara County,Wyoming,WY,WY2,Northwest,Mountain NW
16003,Adams County,Idaho,ID,ID2,Northwest,Mountain NW
30039,Granite County,Montana,MT,MT1,Northwest,Mountain NW
30025,Fallon County,Montana,MT,MT1,Northwest,Mountain NW
30075,Powder River County,Montana,MT,MT3,Northwest,Mountain NW
30019,Daniels County,Montana,MT,MT2,Northwest,Mountain NW
30055,McCone County,Montana,MT,MT1,Northwest,Mountain NW
49033,Rich County,Utah,UT,UT2,Northwest,Mountain NW
49031,Piute County,Utah,UT,UT2,Northwest,Mountain NW
16023,Butte County,Idaho,ID,ID3,Northwest,Mountain NW
30079,Prairie County,Montana,MT,MT1,Northwest,Mountain NW
30059,Meagher County,Montana,MT,MT2,Northwest,Mountain NW
30107,Wheatland County,Montana,MT,MT1,Northwest,Mountain NW
30011,Carter County,Montana,MT,MT2,Northwest,Mountain NW
30033,Garfield County,Montana,MT,MT1,Northwest,Mountain NW
49009,Daggett County,Utah,UT,UT2,Northwest,Mountain NW
16025,Camas County,Idaho,ID,ID1,Northwest,Mountain NW
16033,Clark County,Idaho,ID,ID3,Northwest,Mountain NW
30109,Wibaux County,Montana,MT,MT3,Northwest,Mountain NW
30037,Golden Valley County,Montana,MT,MT2,Northwest,Mountain NW
30103,Treasure County,Montana,MT,MT3,Northwest,Mountain NW
30069,Petroleum County,Montana,MT,MT3,Northwest,Mountain NW
53033,King County,Washington,WA,WA3,Northwest,Pacific NW
53053,Pierce County,Washington,WA,WA1,Northwest,Pacific NW
41051,Multnomah County,Oregon,OR,OR1,Northwest,Pacific NW
53061,Snohomish County,Washington,WA,WA1,Northwest,Pacific NW
53011,Clark County,Washington,WA,WA1,Northwest,Pacific NW
41005,Clackamas County,Oregon,OR,OR2,Northwest,Pacific NW
41047,Marion County,Oregon,OR,OR3,Northwest,Pacific NW
41067,Washington County,Oregon,OR,OR1,Northwest,Pacific NW
53063,Spokane County,Washington,WA,WA1,Northwest,Pacific NW
53035,Kitsap County,Washington,WA,WA2,Northwest,Pacific NW
53073,Whatcom County,Washington,WA,WA2,Northwest,Pacific NW
53067,Thurston County,Washington,WA,WA1,Northwest,Pacific NW
41029,Jackson County,Oregon,OR,OR3,Northwest,Pacific NW
41039,Lane County,Oregon,OR,OR3,Northwest,Pacific NW
53005,Benton County,Washington,WA,WA2,Northwest,Pacific NW
2020,"Anchorage, Municipality of",Alaska,AK,AK1,Northwest,Pacific NW
53077,Yakima County,Washington,WA,WA2,Northwest,Pacific NW
41017,Deschutes County,Oregon,OR,OR3,Northwest,Pacific NW
2090,Fairbanks North Star Borough,Alaska,AK,AK1,Northwest,Pacific NW
53057,Skagit County,Washington,WA,WA3,Northwest,Pacific NW
53015,Cowlitz County,Washington,WA,WA2,Northwest,Pacific NW
53025,Grant County,Washington,WA,WA1,Northwest,Pacific NW
2170,MatanuskaSusitna Borough,Alaska,AK,AK1,Northwest,Pacific NW
41071,Yamhill County,Oregon,OR,OR3,Northwest,Pacific NW
41059,Umatilla County,Oregon,OR,OR3,Northwest,Pacific NW
53027,Grays Harbor County,Washington,WA,WA3,Northwest,Pacific NW
53041,Lewis County,Washington,WA,WA1,Northwest,Pacific NW
41043,Linn County,Oregon,OR,OR2,Northwest,Pacific NW
53021,Franklin County,Washington,WA,WA1,Northwest,Pacific NW
53029,Island County,Washington,WA,WA2,Northwest,Pacific NW
41003,Benton County,Oregon,OR,OR1,Northwest,Pacific NW
53009,Clallam County,Washington,WA,WA1,Northwest,Pacific NW
41019,Douglas County,Oregon,OR,OR3,Northwest,Pacific NW
53071,Walla Walla County,Washington,WA,WA3,Northwest,Pacific NW
41053,Polk County,Oregon,OR,OR2,Northwest,Pacific NW
41033,Josephine County,Oregon,OR,OR3,Northwest,Pacific NW
41011,Coos County,Oregon,OR,OR2,Northwest,Pacific NW
53045,Mason County,Washington,WA,WA1,Northwest,Pacific NW
41035,Klamath County,Oregon,OR,OR2,Northwest,Pacific NW
53007,Chelan County,Washington,WA,WA2,Northwest,Pacific NW
53017,Douglas County,Washington,WA,WA2,Northwest,Pacific NW
41007,Clatsop County,Oregon,OR,OR1,Northwest,Pacific NW
41041,Lincoln County,Oregon,OR,OR3,Northwest,Pacific NW
53075,Whitman County,Washington,WA,WA2,Northwest,Pacific NW
53047,Okanogan County,Washington,WA,WA3,Northwest,Pacific NW
53031,Jefferson County,Washington,WA,WA3,Northwest,Pacific NW
41045,Malheur County,Oregon,OR,OR1,Northwest,Pacific NW
41009,Columbia County,Oregon,OR,OR1,Northwest,Pacific NW
2122,Kenai Peninsula Borough,Alaska,AK,AK3,Northwest,Pacific NW
53065,Stevens County,Washington,WA,WA1,Northwest,Pacific NW
53037,Kittitas County,Washington,WA,WA3,Northwest,Pacific NW
41027,Hood River County,Oregon,OR,OR3,Northwest,Pacific NW
41061,Union County,Oregon,OR,OR2,Northwest,Pacific NW
41065,Wasco County,Oregon,OR,OR3,Northwest,Pacific NW
53001,Adams County,Washington,WA,WA1,Northwest,Pacific NW
41013,Crook County,Oregon,OR,OR1,Northwest,Pacific NW
2110,"Juneau, City and Borough of",Alaska,AK,AK3,Northwest,Pacific NW
41015,Curry County,Oregon,OR,OR1,Northwest,Pacific NW
2050,Bethel Census Area,Alaska,AK,AK2,Northwest,Pacific NW
41031,Jefferson County,Oregon,OR,OR3,Northwest,Pacific NW
53055,San Juan County,Washington,WA,WA1,Northwest,Pacific NW
53049,Pacific County,Washington,WA,WA2,Northwest,Pacific NW
53051,Pend Oreille County,Washington,WA,WA2,Northwest,Pacific NW
41057,Tillamook County,Oregon,OR,OR2,Northwest,Pacific NW
41001,Baker County,Oregon,OR,OR1,Northwest,Pacific NW
53059,Skamania County,Washington,WA,WA3,Northwest,Pacific NW
53043,Lincoln County,Washington,WA,WA3,Northwest,Pacific NW
53003,Asotin County,Washington,WA,WA1,Northwest,Pacific NW
53039,Klickitat County,Washington,WA,WA3,Northwest,Pacific NW
2180,Nome Census Area,Alaska,AK,AK2,Northwest,Pacific NW
2185,North Slope Borough,Alaska,AK,AK3,Northwest,Pacific NW
2150,Kodiak Island Borough,Alaska,AK,AK1,Northwest,Pacific NW
41037,Lake County,Oregon,OR,OR1,Northwest,Pacific NW
41049,Morrow County,Oregon,OR,OR1,Northwest,Pacific NW
2130,Ketchikan Gateway Borough,Alaska,AK,AK1,Northwest,Pacific NW
2270,Kusilvak Census Area,Alaska,AK,AK3,Northwest,Pacific NW
41023,Grant County,Oregon,OR,OR3,Northwest,Pacific NW
2188,Northwest Arctic Borough,Alaska,AK,AK1,Northwest,Pacific NW
53019,Ferry County,Washington,WA,WA3,Northwest,Pacific NW
2198,Prince of Wales Hyder Census Area,Alaska,AK,AK3,Northwest,Pacific NW
2261,Valdez Cordova Census Area,Alaska,AK,AK1,Northwest,Pacific NW
41025,Harney County,Oregon,OR,OR2,Northwest,Pacific NW
41063,Wallowa County,Oregon,OR,OR1,Northwest,Pacific NW
2220,"Sitka, City and Borough of",Alaska,AK,AK2,Northwest,Pacific NW
2070,Dillingham Census Area,Alaska,AK,AK3,Northwest,Pacific NW
2240,Southeast Fairbanks Census Area,Alaska,AK,AK1,Northwest,Pacific NW
2290,Yukon Koyukuk Census Area,Alaska,AK,AK2,Northwest,Pacific NW
53069,Wahkiakum County,Washington,WA,WA1,Northwest,Pacific NW
53013,Columbia County,Washington,WA,WA1,Northwest,Pacific NW
2016,Aleutians West Census Area,Alaska,AK,AK1,Northwest,Pacific NW
2275,"Wrangell, City and Borough of",Alaska,AK,AK3,Northwest,Pacific NW
41021,Gilliam County,Oregon,OR,OR3,Northwest,Pacific NW
2068,Denali Borough,Alaska,AK,AK1,Northwest,Pacific NW
53023,Garfield County,Washington,WA,WA2,Northwest,Pacific NW
2013,Aleutians East Borough,Alaska,AK,AK2,Northwest,Pacific NW
41055,Sherman County,Oregon,OR,OR2,Northwest,Pacific NW
41069,Wheeler County,Oregon,OR,OR2,Northwest,Pacific NW
2164,Lake and Peninsula Borough,Alaska,AK,AK1,Northwest,Pacific NW
34003,Bergen County,New Jersey,NJ,NJ2,Northeast,Mid Atlantic
24033,Prince George's County,Maryland,MD,MD2,Northeast,Mid Atlantic
24031,Montgomery County,Maryland,MD,MD1,Northeast,Mid Atlantic
34017,Hudson County,New Jersey,NJ,NJ1,Northeast,Mid Atlantic
24005,Baltimore County,Maryland,MD,MD1,Northeast,Mid Atlantic
34023,Middlesex County,New Jersey,NJ,NJ2,Northeast,Mid Atlantic
24510,Baltimore City,Maryland,MD,MD1,Northeast,Mid Atlantic
34013,Essex County,New Jersey,NJ,NJ2,Northeast,Mid Atlantic
34025,Monmouth County,New Jersey,NJ,NJ2,Northeast,Mid Atlantic
34031,Passaic County,New Jersey,NJ,NJ2,Northeast,Mid Atlantic
10003,New Castle County,Delaware,DE,DE1,Northeast,Mid Atlantic
34039,Union County,New Jersey,NJ,NJ3,Northeast,Mid Atlantic
24003,Anne Arundel County,Maryland,MD,MD2,Northeast,Mid Atlantic
34007,Camden County,New Jersey,NJ,NJ3,Northeast,Mid Atlantic
34029,Ocean County,New Jersey,NJ,NJ1,Northeast,Mid Atlantic
34005,Burlington County,New Jersey,NJ,NJ2,Northeast,Mid Atlantic
34021,Mercer County,New Jersey,NJ,NJ1,Northeast,Mid Atlantic
34027,Morris County,New Jersey,NJ,NJ2,Northeast,Mid Atlantic
34015,Gloucester County,New Jersey,NJ,NJ1,Northeast,Mid Atlantic
24027,Howard County,Maryland,MD,MD2,Northeast,Mid Atlantic
34035,Somerset County,New Jersey,NJ,NJ3,Northeast,Mid Atlantic
34001,Atlantic County,New Jersey,NJ,NJ2,Northeast,Mid Atlantic
24021,Frederick County,Maryland,MD,MD2,Northeast,Mid Atlantic
10005,Sussex County,Delaware,DE,DE1,Northeast,Mid Atlantic
34037,Sussex County,New Jersey,NJ,NJ3,Northeast,Mid Atlantic
24025,Harford County,Maryland,MD,MD2,Northeast,Mid Atlantic
24013,Carroll County,Maryland,MD,MD2,Northeast,Mid Atlantic
34011,Cumberland County,New Jersey,NJ,NJ3,Northeast,Mid Atlantic
24017,Charles County,Maryland,MD,MD2,Northeast,Mid Atlantic
24043,Washington County,Maryland,MD,MD2,Northeast,Mid Atlantic
24009,Calvert County,Maryland,MD,MD1,Northeast,Mid Atlantic
24037,St. Mary's County,Maryland,MD,MD1,Northeast,Mid Atlantic
10001,Kent County,Delaware,DE,DE1,Northeast,Mid Atlantic
34019,Hunterdon County,New Jersey,NJ,NJ2,Northeast,Mid Atlantic
24045,Wicomico County,Maryland,MD,MD1,Northeast,Mid Atlantic
24015,Cecil County,Maryland,MD,MD1,Northeast,Mid Atlantic
34041,Warren County,New Jersey,NJ,NJ2,Northeast,Mid Atlantic
34033,Salem County,New Jersey,NJ,NJ2,Northeast,Mid Atlantic
34009,Cape May County,New Jersey,NJ,NJ2,Northeast,Mid Atlantic
24001,Allegany County,Maryland,MD,MD1,Northeast,Mid Atlantic
24035,Queen Anne's County,Maryland,MD,MD1,Northeast,Mid Atlantic
24019,Dorchester County,Maryland,MD,MD1,Northeast,Mid Atlantic
24023,Garrett County,Maryland,MD,MD2,Northeast,Mid Atlantic
24047,Worcester County,Maryland,MD,MD2,Northeast,Mid Atlantic
24041,Talbot County,Maryland,MD,MD3,Northeast,Mid Atlantic
24011,Caroline County,Maryland,MD,MD2,Northeast,Mid Atlantic
24029,Kent County,Maryland,MD,MD3,Northeast,Mid Atlantic
24039,Somerset County,Maryland,MD,MD3,Northeast,Mid Atlantic
42003,Allegheny County,Pennsylvania,PA,PA2,Northeast,Mid Atlantic
42101,Philadelphia County,Pennsylvania,PA,PA1,Northeast,Mid Atlantic
42091,Montgomery County,Pennsylvania,PA,PA1,Northeast,Mid Atlantic
42029,Chester County,Pennsylvania,PA,PA2,Northeast,Mid Atlantic
42133,York County,Pennsylvania,PA,PA3,Northeast,Mid Atlantic
42045,Delaware County,Pennsylvania,PA,PA1,Northeast,Mid Atlantic
42017,Bucks County,Pennsylvania,PA,PA1,Northeast,Mid Atlantic
42071,Lancaster County,Pennsylvania,PA,PA1,Northeast,Mid Atlantic
42049,Erie County,Pennsylvania,PA,PA2,Northeast,Mid Atlantic
42011,Berks County,Pennsylvania,PA,PA2,Northeast,Mid Atlantic
42077,Lehigh County,Pennsylvania,PA,PA3,Northeast,Mid Atlantic
42129,Westmoreland County,Pennsylvania,PA,PA2,Northeast,Mid Atlantic
42019,Butler County,Pennsylvania,PA,PA1,Northeast,Mid Atlantic
42079,Luzerne County,Pennsylvania,PA,PA3,Northeast,Mid Atlantic
42007,Beaver County,Pennsylvania,PA,PA3,Northeast,Mid Atlantic
42043,Dauphin County,Pennsylvania,PA,PA3,Northeast,Mid Atlantic
42041,Cumberland County,Pennsylvania,PA,PA2,Northeast,Mid Atlantic
42095,Northampton County,Pennsylvania,PA,PA3,Northeast,Mid Atlantic
42069,Lackawanna County,Pennsylvania,PA,PA1,Northeast,Mid Atlantic
42089,Monroe County,Pennsylvania,PA,PA2,Northeast,Mid Atlantic
42027,Centre County,Pennsylvania,PA,PA1,Northeast,Mid Atlantic
42125,Washington County,Pennsylvania,PA,PA2,Northeast,Mid Atlantic
42013,Blair County,Pennsylvania,PA,PA2,Northeast,Mid Atlantic
42081,Lycoming County,Pennsylvania,PA,PA3,Northeast,Mid Atlantic
42055,Franklin County,Pennsylvania,PA,PA3,Northeast,Mid Atlantic
42075,Lebanon County,Pennsylvania,PA,PA2,Northeast,Mid Atlantic
42051,Fayette County,Pennsylvania,PA,PA2,Northeast,Mid Atlantic
42107,Schuylkill County,Pennsylvania,PA,PA2,Northeast,Mid Atlantic
42039,Crawford County,Pennsylvania,PA,PA1,Northeast,Mid Atlantic
42021,Cambria County,Pennsylvania,PA,PA1,Northeast,Mid Atlantic
42063,Indiana County,Pennsylvania,PA,PA1,Northeast,Mid Atlantic
42111,Somerset County,Pennsylvania,PA,PA3,Northeast,Mid Atlantic
42073,Lawrence County,Pennsylvania,PA,PA1,Northeast,Mid Atlantic
42033,Clearfield County,Pennsylvania,PA,PA3,Northeast,Mid Atlantic
42037,Columbia County,Pennsylvania,PA,PA2,Northeast,Mid Atlantic
42097,Northumberland County,Pennsylvania,PA,PA2,Northeast,Mid Atlantic
42085,Mercer County,Pennsylvania,PA,PA2,Northeast,Mid Atlantic
42005,Armstrong County,Pennsylvania,PA,PA3,Northeast,Mid Atlantic
42061,Huntingdon County,Pennsylvania,PA,PA3,Northeast,Mid Atlantic
42121,Venango County,Pennsylvania,PA,PA3,Northeast,Mid Atlantic
42001,Adams County,Pennsylvania,PA,PA3,Northeast,Mid Atlantic
42119,Union County,Pennsylvania,PA,PA2,Northeast,Mid Atlantic
42103,Pike County,Pennsylvania,PA,PA3,Northeast,Mid Atlantic
42015,Bradford County,Pennsylvania,PA,PA1,Northeast,Mid Atlantic
42031,Clarion County,Pennsylvania,PA,PA2,Northeast,Mid Atlantic
42123,Warren County,Pennsylvania,PA,PA3,Northeast,Mid Atlantic
42087,Mifflin County,Pennsylvania,PA,PA1,Northeast,Mid Atlantic
42025,Carbon County,Pennsylvania,PA,PA1,Northeast,Mid Atlantic
42009,Bedford County,Pennsylvania,PA,PA2,Northeast,Mid Atlantic
42115,Susquehanna County,Pennsylvania,PA,PA1,Northeast,Mid Atlantic
42099,Perry County,Pennsylvania,PA,PA1,Northeast,Mid Atlantic
42065,Jefferson County,Pennsylvania,PA,PA3,Northeast,Mid Atlantic
42117,Tioga County,Pennsylvania,PA,PA2,Northeast,Mid Atlantic
42035,Clinton County,Pennsylvania,PA,PA1,Northeast,Mid Atlantic
42083,McKean County,Pennsylvania,PA,PA2,Northeast,Mid Atlantic
42067,Juniata County,Pennsylvania,PA,PA1,Northeast,Mid Atlantic
42127,Wayne County,Pennsylvania,PA,PA2,Northeast,Mid Atlantic
42131,Wyoming County,Pennsylvania,PA,PA2,Northeast,Mid Atlantic
42059,Greene County,Pennsylvania,PA,PA2,Northeast,Mid Atlantic
42047,Elk County,Pennsylvania,PA,PA3,Northeast,Mid Atlantic
42105,Potter County,Pennsylvania,PA,PA3,Northeast,Mid Atlantic
42109,Snyder County,Pennsylvania,PA,PA2,Northeast,Mid Atlantic
42093,Montour County,Pennsylvania,PA,PA1,Northeast,Mid Atlantic
42057,Fulton County,Pennsylvania,PA,PA2,Northeast,Mid Atlantic
42113,Sullivan County,Pennsylvania,PA,PA2,Northeast,Mid Atlantic
42023,Cameron County,Pennsylvania,PA,PA3,Northeast,Mid Atlantic
42053,Forest County,Pennsylvania,PA,PA3,Northeast,Mid Atlantic
36081,Queens County,New York,NY,NY3,Northeast,New England
36047,Kings County,New York,NY,NY3,Northeast,New England
36005,Bronx County,New York,NY,NY3,Northeast,New England
36059,Nassau County,New York,NY,NY2,Northeast,New England
36103,Suffolk County,New York,NY,NY2,Northeast,New England
25017,Middlesex County,Massachusetts,MA,MA2,Northeast,New England
25025,Suffolk County,Massachusetts,MA,MA1,Northeast,New England
36061,New York County,New York,NY,NY1,Northeast,New England
36029,Erie County,New York,NY,NY1,Northeast,New England
25009,Essex County,Massachusetts,MA,MA1,Northeast,New England
36055,Monroe County,New York,NY,NY1,Northeast,New England
9001,Fairfield County,Connecticut,CT,CT1,Northeast,New England
9009,New Haven County,Connecticut,CT,CT2,Northeast,New England
36119,Westchester County,New York,NY,NY3,Northeast,New England
9003,Hartford County,Connecticut,CT,CT1,Northeast,New England
25027,Worcester County,Massachusetts,MA,MA1,Northeast,New England
25013,Hampden County,Massachusetts,MA,MA2,Northeast,New England
44007,Providence County,Rhode Island,RI,RI1,Northeast,New England
25023,Plymouth County,Massachusetts,MA,MA1,Northeast,New England
36067,Onondaga County,New York,NY,NY3,Northeast,New England
25021,Norfolk County,Massachusetts,MA,MA3,Northeast,New England
25005,Bristol County,Massachusetts,MA,MA3,Northeast,New England
36001,Albany County,New York,NY,NY2,Northeast,New England
33011,Hillsborough County,New Hampshire,NH,NH1,Northeast,New England
36085,Richmond County,New York,NY,NY1,Northeast,New England
9011,New London County,Connecticut,CT,CT3,Northeast,New England
36071,Orange County,New York,NY,NY3,Northeast,New England
36065,Oneida County,New York,NY,NY2,Northeast,New England
36027,Dutchess County,New York,NY,NY1,Northeast,New England
36063,Niagara County,New York,NY,NY3,Northeast,New England
36087,Rockland County,New York,NY,NY2,Northeast,New England
33015,Rockingham County,New Hampshire,NH,NH2,Northeast,New England
36007,Broome County,New York,NY,NY3,Northeast,New England
23005,Cumberland County,Maine,ME,ME1,Northeast,New England
50007,Chittenden County,Vermont,VT,VT1,Northeast,New England
23019,Penobscot County,Maine,ME,ME1,Northeast,New England
36111,Ulster County,New York,NY,NY3,Northeast,New England
9005,Litchfield County,Connecticut,CT,CT3,Northeast,New England
23031,York County,Maine,ME,ME1,Northeast,New England
44003,Kent County,Rhode Island,RI,RI1,Northeast,New England
36093,Schenectady County,New York,NY,NY3,Northeast,New England
25015,Hampshire County,Massachusetts,MA,MA2,Northeast,New England
33013,Merrimack County,New Hampshire,NH,NH1,Northeast,New England
44009,Washington County,Rhode Island,RI,RI1,Northeast,New England
23011,Kennebec County,Maine,ME,ME2,Northeast,New England
36013,Chautauqua County,New York,NY,NY3,Northeast,New England
25003,Berkshire County,Massachusetts,MA,MA3,Northeast,New England
36083,Rensselaer County,New York,NY,NY3,Northeast,New England
36091,Saratoga County,New York,NY,NY1,Northeast,New England
25001,Barnstable County,Massachusetts,MA,MA3,Northeast,New England
36101,Steuben County,New York,NY,NY1,Northeast,New England
23001,Androscoggin County,Maine,ME,ME2,Northeast,New England
36075,Oswego County,New York,NY,NY1,Northeast,New England
36045,Jefferson County,New York,NY,NY2,Northeast,New England
9007,Middlesex County,Connecticut,CT,CT1,Northeast,New England
33017,Strafford County,New Hampshire,NH,NH2,Northeast,New England
36089,St. Lawrence County,New York,NY,NY3,Northeast,New England
36011,Cayuga County,New York,NY,NY1,Northeast,New England
36109,Tompkins County,New York,NY,NY1,Northeast,New England
9013,Tolland County,Connecticut,CT,CT2,Northeast,New England
9015,Windham County,Connecticut,CT,CT2,Northeast,New England
36069,Ontario County,New York,NY,NY1,Northeast,New England
33009,Grafton County,New Hampshire,NH,NH1,Northeast,New England
36009,Cattaraugus County,New York,NY,NY1,Northeast,New England
36115,Washington County,New York,NY,NY3,Northeast,New England
36015,Chemung County,New York,NY,NY1,Northeast,New England
36077,Otsego County,New York,NY,NY3,Northeast,New England
36117,Wayne County,New York,NY,NY1,Northeast,New England
23017,Oxford County,Maine,ME,ME3,Northeast,New England
36079,Putnam County,New York,NY,NY1,Northeast,New England
44005,Newport County,Rhode Island,RI,RI1,Northeast,New England
36035,Fulton County,New York,NY,NY2,Northeast,New England
36037,Genesee County,New York,NY,NY1,Northeast,New England
36113,Warren County,New York,NY,NY3,Northeast,New England
36051,Livingston County,New York,NY,NY2,Northeast,New England
36021,Columbia County,New York,NY,NY2,Northeast,New England
36019,Clinton County,New York,NY,NY2,Northeast,New England
50021,Rutland County,Vermont,VT,VT1,Northeast,New England
36017,Chenango County,New York,NY,NY2,Northeast,New England
23003,Aroostook County,Maine,ME,ME3,Northeast,New England
33001,Belknap County,New Hampshire,NH,NH2,Northeast,New England
23025,Somerset County,Maine,ME,ME2,Northeast,New England
33005,Cheshire County,New Hampshire,NH,NH1,Northeast,New England
50011,Franklin County,Vermont,VT,VT3,Northeast,New England
36105,Sullivan County,New York,NY,NY2,Northeast,New England
36003,Allegany County,New York,NY,NY3,Northeast,New England
36121,Wyoming County,New York,NY,NY2,Northeast,New England
36039,Greene County,New York,NY,NY3,Northeast,New England
36043,Herkimer County,New York,NY,NY2,Northeast,New England
36053,Madison County,New York,NY,NY3,Northeast,New England
36033,Franklin County,New York,NY,NY2,Northeast,New England
44001,Bristol County,Rhode Island,RI,RI1,Northeast,New England
50023,Washington County,Vermont,VT,VT3,Northeast,New England
36031,Essex County,New York,NY,NY2,Northeast,New England
36025,Delaware County,New York,NY,NY2,Northeast,New England
23009,Hancock County,Maine,ME,ME3,Northeast,New England
36023,Cortland County,New York,NY,NY3,Northeast,New England
25011,Franklin County,Massachusetts,MA,MA1,Northeast,New England
36107,Tioga County,New York,NY,NY3,Northeast,New England
36057,Montgomery County,New York,NY,NY1,Northeast,New England
36095,Schoharie County,New York,NY,NY2,Northeast,New England
50003,Bennington County,Vermont,VT,VT2,Northeast,New England
50027,Windsor County,Vermont,VT,VT2,Northeast,New England
23013,Knox County,Maine,ME,ME2,Northeast,New England
33019,Sullivan County,New Hampshire,NH,NH2,Northeast,New England
50025,Windham County,Vermont,VT,VT1,Northeast,New England
23029,Washington County,Maine,ME,ME1,Northeast,New England
23007,Franklin County,Maine,ME,ME1,Northeast,New England
50015,Lamoille County,Vermont,VT,VT1,Northeast,New England
36123,Yates County,New York,NY,NY3,Northeast,New England
36099,Seneca County,New York,NY,NY1,Northeast,New England
33007,Coos County,New Hampshire,NH,NH1,Northeast,New England
50005,Caledonia County,Vermont,VT,VT2,Northeast,New England
23015,Lincoln County,Maine,ME,ME2,Northeast,New England
33003,Carroll County,New Hampshire,NH,NH2,Northeast,New England
50001,Addison County,Vermont,VT,VT1,Northeast,New England
23027,Waldo County,Maine,ME,ME1,Northeast,New England
36073,Orleans County,New York,NY,NY1,Northeast,New England
23023,Sagadahoc County,Maine,ME,ME3,Northeast,New England
50017,Orange County,Vermont,VT,VT3,Northeast,New England
50019,Orleans County,Vermont,VT,VT1,Northeast,New England
36049,Lewis County,New York,NY,NY3,Northeast,New England
36097,Schuyler County,New York,NY,NY3,Northeast,New England
25007,Dukes County,Massachusetts,MA,MA2,Northeast,New England
23021,Piscataquis County,Maine,ME,ME3,Northeast,New England
25019,Nantucket County,Massachusetts,MA,MA1,Northeast,New England
50013,Grand Isle County,Vermont,VT,VT1,Northeast,New England
50009,Essex County,Vermont,VT,VT2,Northeast,New England
36041,Hamilton County,New York,NY,NY2,Northeast,New England
6037,Los Angeles County,California,CA,CA3,Southwest,Pacific SW
6059,Orange County,California,CA,CA3,Southwest,Pacific SW
6073,San Diego County,California,CA,CA3,Southwest,Pacific SW
4013,Maricopa County,Arizona,AZ,AZ3,Southwest,Southwest Core
6071,San Bernardino County,California,CA,CA3,Southwest,Pacific SW
6065,Riverside County,California,CA,CA3,Southwest,Pacific SW
32003,Clark County,Nevada,NV,NV3,Southwest,Pacific SW
6001,Alameda County,California,CA,CA2,Southwest,Pacific SW
6085,Santa Clara County,California,CA,CA2,Southwest,Pacific SW
6067,Sacramento County,California,CA,CA1,Southwest,Pacific SW
6111,Ventura County,California,CA,CA1,Southwest,Pacific SW
4019,Pima County,Arizona,AZ,AZ1,Southwest,Southwest Core
6019,Fresno County,California,CA,CA1,Southwest,Pacific SW
6029,Kern County,California,CA,CA1,Southwest,Pacific SW
15003,Honolulu County,Hawaii,HI,HI3,Southwest,Pacific SW
6075,San Francisco County,California,CA,CA3,Southwest,Pacific SW
6013,Contra Costa County,California,CA,CA2,Southwest,Pacific SW
6077,San Joaquin County,California,CA,CA3,Southwest,Pacific SW
6107,Tulare County,California,CA,CA2,Southwest,Pacific SW
6099,Stanislaus County,California,CA,CA2,Southwest,Pacific SW
6097,Sonoma County,California,CA,CA3,Southwest,Pacific SW
6081,San Mateo County,California,CA,CA2,Southwest,Pacific SW
6083,Santa Barbara County,California,CA,CA1,Southwest,Pacific SW
35001,Bernalillo County,New Mexico,NM,NM2,Southwest,Southwest Core
6095,Solano County,California,CA,CA3,Southwest,Pacific SW
6053,Monterey County,California,CA,CA3,Southwest,Pacific SW
32031,Washoe County,Nevada,NV,NV3,Southwest,Pacific SW
4021,Pinal County,Arizona,AZ,AZ3,Southwest,Southwest Core
6041,Marin County,California,CA,CA1,Southwest,Pacific SW
6007,Butte County,California,CA,CA3,Southwest,Pacific SW
6061,Placer County,California,CA,CA1,Southwest,Pacific SW
6079,San Luis Obispo County,California,CA,CA3,Southwest,Pacific SW
15001,Hawaii County,Hawaii,HI,HI3,Southwest,Pacific SW
6113,Yolo County,California,CA,CA3,Southwest,Pacific SW
6017,El Dorado County,California,CA,CA3,Southwest,Pacific SW
6087,Santa Cruz County,California,CA,CA3,Southwest,Pacific SW
6039,Madera County,California,CA,CA3,Southwest,Pacific SW
4025,Yavapai County,Arizona,AZ,AZ1,Southwest,Southwest Core
4027,Yuma County,Arizona,AZ,AZ1,Southwest,Southwest Core
6025,Imperial County,California,CA,CA1,Southwest,Pacific SW
6047,Merced County,California,CA,CA1,Southwest,Pacific SW
35013,Dona Ana County,New Mexico,NM,NM2,Southwest,Southwest Core
4003,Cochise County,Arizona,AZ,AZ3,Southwest,Southwest Core
35043,Sandoval County,New Mexico,NM,NM3,Southwest,Southwest Core
35049,Santa Fe County,New Mexico,NM,NM1,Southwest,Southwest Core
35045,San Juan County,New Mexico,NM,NM3,Southwest,Southwest Core
4015,Mohave County,Arizona,AZ,AZ3,Southwest,Southwest Core
15009,Maui County,Hawaii,HI,HI3,Southwest,Pacific SW
6031,Kings County,California,CA,CA1,Southwest,Pacific SW
6101,Sutter County,California,CA,CA3,Southwest,Pacific SW
6023,Humboldt County,California,CA,CA2,Southwest,Pacific SW
4005,Coconino County,Arizona,AZ,AZ2,Southwest,Southwest Core
